,Grade,Buyer_Name,Qty,Average,year,month,sale_date,purchased
5154,GOLDENTIPS,M.J.M.IMRAN,0.0,0.0,2025,7,2025-07-01,0
5155,GOLDENTIPS,M.J.M.IMRAN,0.0,0.0,2025,8,2025-08-01,0
5156,GOLDENTIPS,M.J.M.IMRAN,0.0,0.0,2025,9,2025-09-01,0
5157,GOLDENTIPS,M.J.M.IMRAN,1.0,7000.0,2025,10,2025-10-01,1
5158,GOLDENTIPS,M.J.M.IMRAN,0.0,0.0,2025,11,2025-11-01,0
5159,GOLDENTIPS,M.J.M.IMRAN,0.0,0.0,2025,12,2025-12-01,0
5160,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,1,2025-01-01,0
5161,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,2,2025-02-01,0
5162,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,3,2025-03-01,0
5163,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,4,2025-04-01,0
5164,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,5,2025-05-01,0
5165,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,6,2025-06-01,0
5166,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,7,2025-07-01,0
5167,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,8,2025-08-01,0
5168,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,9,2025-09-01,0
5169,INNOVATIVE,M.J.M.IMRAN,3.0,10000.0,2025,10,2025-10-01,1
5170,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,11,2025-11-01,0
5171,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2025,12,2025-12-01,0
5172,INNOVATIVE,M.J.M.IMRAN,3.0,10000.0,2026,1,2026-01-01,1
5173,INNOVATIVE,M.J.M.IMRAN,5.0,11000.0,2026,2,2026-02-01,1
5174,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2026,3,2026-03-01,0
5175,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2026,4,2026-04-01,0
5176,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2026,5,2026-05-01,0
5177,INNOVATIVE,M.J.M.IMRAN,0.0,0.0,2026,6,2026-06-01,0
5178,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2023,1,2023-01-01,0
5179,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2023,2,2023-02-01,0
5180,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2023,3,2023-03-01,0
5181,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2023,4,2023-04-01,0
5182,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2023,5,2023-05-01,0
5183,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2023,6,2023-06-01,0
5184,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2023,7,2023-07-01,0
5185,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2023,8,2023-08-01,0
5186,SILVERTIPS,M.J.M.IMRAN,14.0,24428.57,2023,9,2023-09-01,1
5187,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2023,10,2023-10-01,0
5188,SILVERTIPS,M.J.M.IMRAN,5.0,20000.0,2023,11,2023-11-01,1
5189,SILVERTIPS,M.J.M.IMRAN,15.0,21900.0,2023,12,2023-12-01,1
5190,SILVERTIPS,M.J.M.IMRAN,1.0,12000.0,2024,1,2024-01-01,1
5191,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,2,2024-02-01,0
5192,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,3,2024-03-01,0
5193,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,4,2024-04-01,0
5194,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,5,2024-05-01,0
5195,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,6,2024-06-01,0
5196,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,7,2024-07-01,0
5197,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,8,2024-08-01,0
5198,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,9,2024-09-01,0
5199,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,10,2024-10-01,0
5200,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,11,2024-11-01,0
5201,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2024,12,2024-12-01,0
5202,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2025,1,2025-01-01,0
5203,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2025,2,2025-02-01,0
5204,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2025,3,2025-03-01,0
5205,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2025,4,2025-04-01,0
5206,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2025,5,2025-05-01,0
5207,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2025,6,2025-06-01,0
5208,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2025,7,2025-07-01,0
5209,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2025,8,2025-08-01,0
5210,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2025,9,2025-09-01,0
5211,SILVERTIPS,M.J.M.IMRAN,8.0,11625.0,2025,10,2025-10-01,1
5212,SILVERTIPS,M.J.M.IMRAN,21.0,13000.0,2025,11,2025-11-01,1
5213,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2025,12,2025-12-01,0
5214,SILVERTIPS,M.J.M.IMRAN,82.0,13920.73,2026,1,2026-01-01,1
5215,SILVERTIPS,M.J.M.IMRAN,48.0,15385.42,2026,2,2026-02-01,1
5216,SILVERTIPS,M.J.M.IMRAN,48.0,12802.08,2026,3,2026-03-01,1
5217,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2026,4,2026-04-01,0
5218,SILVERTIPS,M.J.M.IMRAN,0.0,0.0,2026,5,2026-05-01,0
5219,SILVERTIPS,M.J.M.IMRAN,40.0,8775.0,2026,6,2026-06-01,1
5220,SILVERTIPS,M.MANAS,0.0,0.0,2026,1,2026-01-01,0
5221,SILVERTIPS,M.MANAS,25.0,15200.0,2026,2,2026-02-01,1
5222,SILVERTIPS,M.MANAS,0.0,0.0,2026,3,2026-03-01,0
5223,SILVERTIPS,M.MANAS,0.0,0.0,2026,4,2026-04-01,0
5224,SILVERTIPS,M.MANAS,0.0,0.0,2026,5,2026-05-01,0
5225,SILVERTIPS,M.MANAS,0.0,0.0,2026,6,2026-06-01,0
5226,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,1,2024-01-01,0
5227,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,2,2024-02-01,0
5228,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,3,2024-03-01,0
5229,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,4,2024-04-01,0
5230,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,5,2024-05-01,0
5231,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,6,2024-06-01,0
5232,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,7,2024-07-01,0
5233,INNOVATIVE,M.S.M.FARHADN,1.0,14000.0,2024,8,2024-08-01,1
5234,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,9,2024-09-01,0
5235,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,10,2024-10-01,0
5236,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,11,2024-11-01,0
5237,INNOVATIVE,M.S.M.FARHADN,0.0,0.0,2024,12,2024-12-01,0
5238,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,1,2024-01-01,0
5239,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,2,2024-02-01,0
5240,SILVERTIPS,M.T.M.REFAI,15.0,29000.0,2024,3,2024-03-01,1
5241,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,4,2024-04-01,0
5242,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,5,2024-05-01,0
5243,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,6,2024-06-01,0
5244,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,7,2024-07-01,0
5245,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,8,2024-08-01,0
5246,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,9,2024-09-01,0
5247,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,10,2024-10-01,0
5248,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,11,2024-11-01,0
5249,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2024,12,2024-12-01,0
5250,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2026,1,2026-01-01,0
5251,SILVERTIPS,M.T.M.REFAI,9.0,20000.0,2026,2,2026-02-01,1
5252,SILVERTIPS,M.T.M.REFAI,10.0,20000.0,2026,3,2026-03-01,1
5253,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2026,4,2026-04-01,0
5254,SILVERTIPS,M.T.M.REFAI,10.0,22000.0,2026,5,2026-05-01,1
5255,SILVERTIPS,M.T.M.REFAI,0.0,0.0,2026,6,2026-06-01,0
5256,GOLDENTIPS,M.W.M.EXPORTS,0.0,0.0,2023,1,2023-01-01,0
5257,GOLDENTIPS,M.W.M.EXPORTS,0.0,0.0,2023,2,2023-02-01,0
5258,GOLDENTIPS,M.W.M.EXPORTS,0.0,0.0,2023,3,2023-03-01,0
5259,GOLDENTIPS,M.W.M.EXPORTS,0.0,0.0,2023,4,2023-04-01,0
5260,GOLDENTIPS,M.W.M.EXPORTS,0.0,0.0,2023,5,2023-05-01,0
5261,GOLDENTIPS,M.W.M.EXPORTS,0.0,0.0,2023,6,2023-06-01,0
5262,GOLDENTIPS,M.W.M.EXPORTS,0.0,0.0,2023,7,2023-07-01,0
5263,GOLDENTIPS,M.W.M.EXPORTS,0.0,0.0,2023,8,2023-08-01,0
5264,GOLDENTIPS,M.W.M.EXPORTS,1.0,35000.0,2023,9,2023-09-01,1
5265,GOLDENTIPS,M.W.M.EXPORTS,0.0,0.0,2023,10,2023-10-01,0
5266,GOLDENTIPS,M.W.M.EXPORTS,0.0,0.0,2023,11,2023-11-01,0
5267,GOLDENTIPS,M.W.M.EXPORTS,3.0,33000.0,2023,12,2023-12-01,1
5268,SILVERTIPS,M.W.M.EXPORTS,0.0,0.0,2026,1,2026-01-01,0
5269,SILVERTIPS,M.W.M.EXPORTS,0.0,0.0,2026,2,2026-02-01,0
5270,SILVERTIPS,M.W.M.EXPORTS,0.0,0.0,2026,3,2026-03-01,0
5271,SILVERTIPS,M.W.M.EXPORTS,0.0,0.0,2026,4,2026-04-01,0
5272,SILVERTIPS,M.W.M.EXPORTS,0.0,0.0,2026,5,2026-05-01,0
5273,SILVERTIPS,M.W.M.EXPORTS,1.0,27000.0,2026,6,2026-06-01,1
5274,GOLDENTIPS,MABROC TEAS (PVT) LTD.,22.0,23727.27,2023,1,2023-01-01,1
5275,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,2,2023-02-01,0
5276,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,3,2023-03-01,0
5277,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,4,2023-04-01,0
5278,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,5,2023-05-01,0
5279,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,6,2023-06-01,0
5280,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,7,2023-07-01,0
5281,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,8,2023-08-01,0
5282,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,9,2023-09-01,0
5283,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,10,2023-10-01,0
5284,GOLDENTIPS,MABROC TEAS (PVT) LTD.,24.0,32791.67,2023,11,2023-11-01,1
5285,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,12,2023-12-01,0
5286,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,1,2024-01-01,0
5287,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,2,2024-02-01,0
5288,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,3,2024-03-01,0
5289,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,4,2024-04-01,0
5290,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,5,2024-05-01,0
5291,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,6,2024-06-01,0
5292,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,7,2024-07-01,0
5293,GOLDENTIPS,MABROC TEAS (PVT) LTD.,2.0,32750.0,2024,8,2024-08-01,1
5294,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,9,2024-09-01,0
5295,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,10,2024-10-01,0
5296,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,11,2024-11-01,0
5297,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,12,2024-12-01,0
5298,GOLDENTIPS,MABROC TEAS (PVT) LTD.,5.0,33000.0,2025,1,2025-01-01,1
5299,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,2,2025-02-01,0
5300,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,3,2025-03-01,0
5301,GOLDENTIPS,MABROC TEAS (PVT) LTD.,3.0,33000.0,2025,4,2025-04-01,1
5302,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,5,2025-05-01,0
5303,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,6,2025-06-01,0
5304,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,7,2025-07-01,0
5305,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,8,2025-08-01,0
5306,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,9,2025-09-01,0
5307,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,10,2025-10-01,0
5308,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,11,2025-11-01,0
5309,GOLDENTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,12,2025-12-01,0
5310,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,1,2023-01-01,0
5311,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,2545.1,2023,2,2023-02-01,0
5312,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,3181.52,2023,3,2023-03-01,0
5313,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,3450.0,2023,4,2023-04-01,0
5314,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,3450.0,2023,5,2023-05-01,0
5315,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,6,2023-06-01,0
5316,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,7,2023-07-01,0
5317,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,8,2023-08-01,0
5318,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,9,2023-09-01,0
5319,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,10,2023-10-01,0
5320,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,11,2023-11-01,0
5321,INNOVATIVE,MABROC TEAS (PVT) LTD.,1.0,22000.0,2023,12,2023-12-01,1
5322,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,1,2024-01-01,0
5323,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,2,2024-02-01,0
5324,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,3,2024-03-01,0
5325,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,4,2024-04-01,0
5326,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,5,2024-05-01,0
5327,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,6,2024-06-01,0
5328,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,7,2024-07-01,0
5329,INNOVATIVE,MABROC TEAS (PVT) LTD.,501.0,6033.93,2024,8,2024-08-01,1
5330,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,9,2024-09-01,0
5331,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,10,2024-10-01,0
5332,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,11,2024-11-01,0
5333,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,12,2024-12-01,0
5334,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,1,2025-01-01,0
5335,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,2,2025-02-01,0
5336,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,3,2025-03-01,0
5337,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,4,2025-04-01,0
5338,INNOVATIVE,MABROC TEAS (PVT) LTD.,2.0,21000.0,2025,5,2025-05-01,1
5339,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,6,2025-06-01,0
5340,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,7,2025-07-01,0
5341,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,8,2025-08-01,0
5342,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,9,2025-09-01,0
5343,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,10,2025-10-01,0
5344,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,11,2025-11-01,0
5345,INNOVATIVE,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,12,2025-12-01,0
5346,SILVERTIPS,MABROC TEAS (PVT) LTD.,25.0,19520.0,2023,1,2023-01-01,1
5347,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,2,2023-02-01,0
5348,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,3,2023-03-01,0
5349,SILVERTIPS,MABROC TEAS (PVT) LTD.,2.0,31000.0,2023,4,2023-04-01,1
5350,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,5,2023-05-01,0
5351,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,6,2023-06-01,0
5352,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,7,2023-07-01,0
5353,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,8,2023-08-01,0
5354,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,9,2023-09-01,0
5355,SILVERTIPS,MABROC TEAS (PVT) LTD.,2.0,30000.0,2023,10,2023-10-01,1
5356,SILVERTIPS,MABROC TEAS (PVT) LTD.,21.0,29142.86,2023,11,2023-11-01,1
5357,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2023,12,2023-12-01,0
5358,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,1,2024-01-01,0
5359,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,2,2024-02-01,0
5360,SILVERTIPS,MABROC TEAS (PVT) LTD.,4.0,31000.0,2024,3,2024-03-01,1
5361,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,4,2024-04-01,0
5362,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,5,2024-05-01,0
5363,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,6,2024-06-01,0
5364,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,7,2024-07-01,0
5365,SILVERTIPS,MABROC TEAS (PVT) LTD.,5.0,30000.0,2024,8,2024-08-01,1
5366,SILVERTIPS,MABROC TEAS (PVT) LTD.,2.0,29000.0,2024,9,2024-09-01,1
5367,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,10,2024-10-01,0
5368,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2024,11,2024-11-01,0
5369,SILVERTIPS,MABROC TEAS (PVT) LTD.,1.0,27000.0,2024,12,2024-12-01,1
5370,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,1,2025-01-01,0
5371,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,2,2025-02-01,0
5372,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,3,2025-03-01,0
5373,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,4,2025-04-01,0
5374,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,5,2025-05-01,0
5375,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,6,2025-06-01,0
5376,SILVERTIPS,MABROC TEAS (PVT) LTD.,10.0,28000.0,2025,7,2025-07-01,1
5377,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,8,2025-08-01,0
5378,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,9,2025-09-01,0
5379,SILVERTIPS,MABROC TEAS (PVT) LTD.,1.0,27000.0,2025,10,2025-10-01,1
5380,SILVERTIPS,MABROC TEAS (PVT) LTD.,1.0,27000.0,2025,11,2025-11-01,1
5381,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2025,12,2025-12-01,0
5382,SILVERTIPS,MABROC TEAS (PVT) LTD.,1.0,28000.0,2026,1,2026-01-01,1
5383,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2026,2,2026-02-01,0
5384,SILVERTIPS,MABROC TEAS (PVT) LTD.,1.0,28000.0,2026,3,2026-03-01,1
5385,SILVERTIPS,MABROC TEAS (PVT) LTD.,1.0,28000.0,2026,4,2026-04-01,1
5386,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2026,5,2026-05-01,0
5387,SILVERTIPS,MABROC TEAS (PVT) LTD.,0.0,0.0,2026,6,2026-06-01,0
5388,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,1,2025-01-01,0
5389,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,2,2025-02-01,0
5390,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,3,2025-03-01,0
5391,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,4,2025-04-01,0
5392,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,5,2025-05-01,0
5393,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,6,2025-06-01,0
5394,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,7,2025-07-01,0
5395,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,8,2025-08-01,0
5396,GOLDENTIPS,MACSHAS IMPEX,2.0,33000.0,2025,9,2025-09-01,1
5397,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,10,2025-10-01,0
5398,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,11,2025-11-01,0
5399,GOLDENTIPS,MACSHAS IMPEX,0.0,0.0,2025,12,2025-12-01,0
5400,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,1,2025-01-01,0
5401,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,2,2025-02-01,0
5402,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,3,2025-03-01,0
5403,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,4,2025-04-01,0
5404,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,5,2025-05-01,0
5405,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,6,2025-06-01,0
5406,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,7,2025-07-01,0
5407,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,8,2025-08-01,0
5408,SILVERTIPS,MACSHAS IMPEX,2.0,28000.0,2025,9,2025-09-01,1
5409,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,10,2025-10-01,0
5410,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,11,2025-11-01,0
5411,SILVERTIPS,MACSHAS IMPEX,0.0,0.0,2025,12,2025-12-01,0
5412,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,1,2025-01-01,0
5413,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,2,2025-02-01,0
5414,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,3,2025-03-01,0
5415,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,4,2025-04-01,0
5416,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,5,2025-05-01,0
5417,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,6,2025-06-01,0
5418,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,7,2025-07-01,0
5419,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,8,2025-08-01,0
5420,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,9,2025-09-01,0
5421,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,10,2025-10-01,0
5422,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2025,11,2025-11-01,0
5423,SILVERTIPS,MALITH WIJESEKARA,1.0,27000.0,2025,12,2025-12-01,1
5424,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2026,1,2026-01-01,0
5425,SILVERTIPS,MALITH WIJESEKARA,1.0,27000.0,2026,2,2026-02-01,1
5426,SILVERTIPS,MALITH WIJESEKARA,2.0,25000.0,2026,3,2026-03-01,1
5427,SILVERTIPS,MALITH WIJESEKARA,3.0,25833.33,2026,4,2026-04-01,1
5428,SILVERTIPS,MALITH WIJESEKARA,29.0,28422.41,2026,5,2026-05-01,1
5429,SILVERTIPS,MALITH WIJESEKARA,0.0,0.0,2026,6,2026-06-01,0
5430,GOLDENTIPS,MALTRAS INTERNATIONAL (,5.0,24000.0,2023,1,2023-01-01,1
5431,GOLDENTIPS,MALTRAS INTERNATIONAL (,7.0,26500.0,2023,2,2023-02-01,1
5432,GOLDENTIPS,MALTRAS INTERNATIONAL (,0.0,0.0,2023,3,2023-03-01,0
5433,GOLDENTIPS,MALTRAS INTERNATIONAL (,0.0,0.0,2023,4,2023-04-01,0
5434,GOLDENTIPS,MALTRAS INTERNATIONAL (,7.0,34000.0,2023,5,2023-05-01,1
5435,GOLDENTIPS,MALTRAS INTERNATIONAL (,0.0,0.0,2023,6,2023-06-01,0
5436,GOLDENTIPS,MALTRAS INTERNATIONAL (,0.0,0.0,2023,7,2023-07-01,0
5437,GOLDENTIPS,MALTRAS INTERNATIONAL (,9.0,32222.22,2023,8,2023-08-01,1
5438,GOLDENTIPS,MALTRAS INTERNATIONAL (,5.0,32400.0,2023,9,2023-09-01,1
